bar,equity
4928,98043.99999999987
4929,98043.99999999987
4930,98043.99999999987
4931,98043.99999999987
4932,98043.99999999987
4933,98043.99999999987
4934,98043.99999999987
4935,98043.99999999987
4936,98043.99999999987
4937,98043.99999999987
4938,98043.99999999987
4939,98043.99999999987
4940,98043.99999999987
4941,98043.99999999987
4942,98043.99999999987
4943,98043.99999999987
4944,98043.99999999987
4945,98043.99999999987
4946,98043.99999999987
4947,98043.99999999987
4948,98043.99999999987
4949,98043.99999999987
4950,98043.99999999987
4951,98043.99999999987
4952,98043.99999999987
4953,98043.99999999987
4954,98043.99999999987
4955,98043.99999999987
4956,98043.99999999987
4957,98043.99999999987
4958,98043.99999999987
4959,98043.99999999987
4960,98043.99999999987
4961,98043.99999999987
4962,98043.99999999987
4963,98043.99999999987
4964,98043.99999999987
4965,98043.99999999987
4966,98043.99999999987
4967,98043.99999999987
4968,98043.99999999987
4969,98043.99999999987
4970,98043.99999999987
4971,98043.99999999987
4972,98043.99999999987
4973,98043.99999999987
4974,98043.99999999987
4975,98043.99999999987
4976,98043.99999999987
4977,98043.99999999987
4978,98043.99999999987
4979,98043.99999999987
4980,98043.99999999987
4981,98043.99999999987
4982,98043.99999999987
4983,98043.99999999987
4984,98043.99999999987
4985,98043.99999999987
4986,98043.99999999987
4987,98043.99999999987
4988,98043.99999999987
4989,98043.99999999987
4990,98043.99999999987
4991,98043.99999999987
4992,98043.99999999987
4993,98043.99999999987
4994,98043.99999999987
4995,98043.99999999987
4996,98043.99999999987
4997,98043.99999999987
4998,98043.99999999987
4999,98043.99999999987
5000,98043.99999999987
5001,98043.99999999987
5002,98043.99999999987
5003,98043.99999999987
5004,98043.99999999987
5005,98043.99999999987
5006,98043.99999999987
5007,98043.99999999987
5008,98043.99999999987
5009,98043.99999999987
5010,98043.99999999987
5011,98043.99999999987
5012,98043.99999999987
5013,98043.99999999987
5014,98043.99999999987
5015,98043.99999999987
5016,98043.99999999987
5017,98043.99999999987
5018,98043.99999999987
5019,98043.99999999987
5020,98043.99999999987
5021,98043.99999999987
5022,98043.99999999987
5023,98043.99999999987
5024,98043.99999999987
5025,98043.99999999987
5026,98043.99999999987
5027,98043.99999999987
5028,98043.99999999987
5029,98043.99999999987
5030,98043.99999999987
5031,98043.99999999987
5032,98043.99999999987
5033,98043.99999999987
5034,98043.99999999987
5035,98043.99999999987
5036,98043.99999999987
5037,98043.99999999987
5038,98043.99999999987
5039,98043.99999999987
5040,98043.99999999987
5041,98043.99999999987
5042,98043.99999999987
5043,98043.99999999987
5044,98043.99999999987
5045,98043.99999999987
5046,98043.99999999987
5047,98043.99999999987
5048,98043.99999999987
5049,98043.99999999987
5050,98043.99999999987
5051,98043.99999999987
5052,98043.99999999987
5053,98043.99999999987
5054,98043.99999999987
5055,98043.99999999987
5056,98043.99999999987
5057,98043.99999999987
5058,98043.99999999987
5059,98043.99999999987
5060,98043.99999999987
5061,98043.99999999987
5062,98043.99999999987
5063,98043.99999999987
5064,98043.99999999987
5065,98043.99999999987
5066,98043.99999999987
5067,98043.99999999987
5068,98043.99999999987
5069,98043.99999999987
5070,98043.99999999987
5071,98043.99999999987
5072,98043.99999999987
5073,98043.99999999987
5074,98043.99999999987
5075,98043.99999999987
5076,98043.99999999987
5077,98043.99999999987
5078,98043.99999999987
5079,98043.99999999987
5080,98043.99999999987
5081,98043.99999999987
5082,98043.99999999987
5083,98043.99999999987
5084,98043.99999999987
5085,98043.99999999987
5086,98043.99999999987
5087,98043.99999999987
5088,98043.99999999987
5089,98043.99999999987
5090,98043.99999999987
5091,98043.99999999987
5092,98043.99999999987
5093,98043.99999999987
5094,98043.99999999987
5095,98043.99999999987
5096,98043.99999999987
5097,98043.99999999987
5098,98043.99999999987
5099,98043.99999999987
5100,98043.99999999987
5101,98043.99999999987
5102,98043.99999999987
5103,98043.99999999987
5104,98043.99999999987
5105,98043.99999999987
5106,98043.99999999987
5107,98043.99999999987
5108,98043.99999999987
5109,98043.99999999987
5110,98043.99999999987
5111,98043.99999999987
5112,98043.99999999987
5113,98043.99999999987
5114,98043.99999999987
5115,98043.99999999987
5116,98043.99999999987
5117,98043.99999999987
5118,98043.99999999987
5119,98043.99999999987
5120,98043.99999999987
5121,98043.99999999987
5122,98043.99999999987
5123,98043.99999999987
5124,98043.99999999987
5125,98043.99999999987
5126,98043.99999999987
5127,98043.99999999987
5128,98043.99999999987
5129,98043.99999999987
5130,98043.99999999987
5131,98043.99999999987
5132,98043.99999999987
5133,98043.99999999987
5134,98043.99999999987
5135,98043.99999999987
5136,98043.99999999987
5137,98043.99999999987
5138,98043.99999999987
5139,98043.99999999987
5140,98043.99999999987
5141,98043.99999999987
5142,98043.99999999987
5143,98043.99999999987
5144,98043.99999999987
5145,98043.99999999987
5146,98043.99999999987
5147,98043.99999999987
5148,98043.99999999987
5149,98043.99999999987
5150,98043.99999999987
5151,98043.99999999987
5152,98043.99999999987
5153,98043.99999999987
5154,98043.99999999987
5155,98043.99999999987
5156,98043.99999999987
5157,98043.99999999987
5158,98043.99999999987
5159,98043.99999999987
5160,98043.99999999987
5161,98043.99999999987
5162,98043.99999999987
5163,98043.99999999987
5164,98043.99999999987
5165,98043.99999999987
5166,98043.99999999987
5167,98043.99999999987
5168,98043.99999999987
5169,98043.99999999987
5170,98043.99999999987
5171,98043.99999999987
5172,98043.99999999987
5173,98043.99999999987
5174,98043.99999999987
5175,98043.99999999987
5176,98043.99999999987
5177,98043.99999999987
5178,98043.99999999987
5179,98043.99999999987
5180,98043.99999999987
5181,98043.99999999987
5182,98043.99999999987
5183,98043.99999999987
5184,98043.99999999987
5185,98043.99999999987
5186,98043.99999999987
5187,98043.99999999987
5188,98043.99999999987
5189,98043.99999999987
5190,98043.99999999987
5191,98043.99999999987
5192,98043.99999999987
5193,98043.99999999987
5194,98043.99999999987
5195,98043.99999999987
5196,98043.99999999987
5197,98043.99999999987
5198,98043.99999999987
5199,98043.99999999987
5200,98043.99999999987
5201,98043.99999999987
5202,98043.99999999987
5203,98043.99999999987
5204,98043.99999999987
5205,98043.99999999987
5206,98043.99999999987
5207,98043.99999999987
5208,98043.99999999987
5209,98043.99999999987
5210,98043.99999999987
5211,98043.99999999987
5212,98043.99999999987
5213,98043.99999999987
5214,98043.99999999987
5215,98043.99999999987
5216,98043.99999999987
5217,98043.99999999987
5218,98043.99999999987
5219,98043.99999999987
5220,98043.99999999987
5221,98043.99999999987
5222,98043.99999999987
5223,98043.99999999987
5224,98043.99999999987
5225,98043.99999999987
5226,98043.99999999987
5227,98043.99999999987
5228,98043.99999999987
5229,98043.99999999987
5230,98043.99999999987
5231,98043.99999999987
5232,98043.99999999987
5233,98043.99999999987
5234,98043.99999999987
5235,98043.99999999987
5236,98043.99999999987
5237,98043.99999999987
5238,98043.99999999987
5239,98043.99999999987
5240,98043.99999999987
5241,98043.99999999987
5242,98043.99999999987
5243,98043.99999999987
5244,98043.99999999987
5245,98043.99999999987
5246,98043.99999999987
5247,98043.99999999987
5248,98043.99999999987
5249,98043.99999999987
5250,98043.99999999987
5251,98043.99999999987
5252,98043.99999999987
5253,98043.99999999987
5254,98043.99999999987
5255,98043.99999999987
5256,98043.99999999987
5257,98043.99999999987
5258,98043.99999999987
5259,98043.99999999987
5260,98043.99999999987
5261,98043.99999999987
5262,98043.99999999987
5263,98043.99999999987
5264,98043.99999999987
5265,98043.99999999987
5266,98043.99999999987
5267,98043.99999999987
5268,98043.99999999987
5269,98043.99999999987
5270,98043.99999999987
5271,98043.99999999987
5272,98043.99999999987
5273,98043.99999999987
5274,98043.99999999987
5275,98043.99999999987
5276,98043.99999999987
5277,98043.99999999987
5278,98043.99999999987
5279,98043.99999999987
5280,98043.99999999987
5281,98043.99999999987
5282,98043.99999999987
5283,98043.99999999987
5284,98043.99999999987
5285,98043.99999999987
5286,98043.99999999987
5287,98043.99999999987
5288,98043.99999999987
5289,98043.99999999987
5290,98043.99999999987
5291,98043.99999999987
5292,98043.99999999987
5293,98043.99999999987
5294,98043.99999999987
5295,98043.99999999987
5296,98043.99999999987
5297,98043.99999999987
5298,98043.99999999987
5299,98043.99999999987
5300,98043.99999999987
5301,98043.99999999987
5302,98043.99999999987
5303,98043.99999999987
5304,98043.99999999987
5305,98043.99999999987
5306,98043.99999999987
5307,98043.99999999987
5308,98043.99999999987
5309,98043.99999999987
5310,98043.99999999987
5311,98043.99999999987
5312,98043.99999999987
5313,98043.99999999987
5314,98043.99999999987
5315,98043.99999999987
5316,98043.99999999987
5317,98043.99999999987
5318,98043.99999999987
5319,98043.99999999987
5320,98043.99999999987
5321,98043.99999999987
5322,98043.99999999987
5323,98043.99999999987
5324,98043.99999999987
5325,98043.99999999987
5326,98043.99999999987
5327,98043.99999999987
5328,98043.99999999987
5329,98043.99999999987
5330,98043.99999999987
5331,98043.99999999987
5332,98043.99999999987
5333,98043.99999999987
5334,98043.99999999987
5335,98043.99999999987
5336,98043.99999999987
5337,98043.99999999987
5338,98043.99999999987
5339,98043.99999999987
5340,98043.99999999987
5341,98043.99999999987
5342,98043.99999999987
5343,98043.99999999987
5344,98043.99999999987
5345,98043.99999999987
5346,98043.99999999987
5347,98043.99999999987
5348,98043.99999999987
5349,98043.99999999987
5350,98043.99999999987
5351,98043.99999999987
5352,98043.99999999987
5353,98043.99999999987
5354,98043.99999999987
5355,98043.99999999987
5356,98043.99999999987
5357,98043.99999999987
5358,98043.99999999987
5359,98043.99999999987
5360,98043.99999999987
5361,98043.99999999987
5362,98043.99999999987
5363,98043.99999999987
5364,98043.99999999987
5365,98043.99999999987
5366,98043.99999999987
5367,98043.99999999987
5368,98043.99999999987
5369,98043.99999999987
5370,98043.99999999987
5371,98043.99999999987
5372,98043.99999999987
5373,98043.99999999987
5374,98043.99999999987
5375,98043.99999999987
5376,98043.99999999987
5377,98043.99999999987
5378,98043.99999999987
5379,98043.99999999987
5380,98043.99999999987
5381,98043.99999999987
5382,98043.99999999987
5383,98043.99999999987
5384,98043.99999999987
5385,98043.99999999987
5386,98043.99999999987
5387,98043.99999999987
5388,98043.99999999987
5389,98043.99999999987
5390,98043.99999999987
5391,98043.99999999987
5392,98043.99999999987
5393,98043.99999999987
5394,98043.99999999987
5395,98043.99999999987
5396,98043.99999999987
5397,98043.99999999987
5398,98043.99999999987
5399,98043.99999999987
5400,98043.99999999987
5401,98043.99999999987
5402,98043.99999999987
5403,98043.99999999987
5404,98043.99999999987
5405,98043.99999999987
5406,98043.99999999987
5407,98043.99999999987
5408,98043.99999999987
5409,98043.99999999987
5410,98043.99999999987
5411,98043.99999999987
5412,98043.99999999987
5413,98043.99999999987
5414,98043.99999999987
5415,98043.99999999987
5416,98043.99999999987
5417,98043.99999999987
5418,98043.99999999987
5419,98043.99999999987
5420,98043.99999999987
5421,98043.99999999987
5422,98043.99999999987
5423,98043.99999999987
5424,98043.99999999987
5425,98043.99999999987
5426,98043.99999999987
5427,98043.99999999987
5428,98043.99999999987
5429,98043.99999999987
5430,98043.99999999987
5431,98043.99999999987
5432,98043.99999999987
5433,98043.99999999987
5434,98043.99999999987
5435,98043.99999999987
5436,98043.99999999987
5437,98043.99999999987
5438,98043.99999999987
5439,98043.99999999987
5440,98043.99999999987
5441,98043.99999999987
5442,98043.99999999987
5443,98043.99999999987
5444,98043.99999999987
5445,98043.99999999987
5446,98043.99999999987
5447,98043.99999999987
5448,98043.99999999987
5449,98043.99999999987
5450,98043.99999999987
5451,98043.99999999987
5452,98043.99999999987
5453,98043.99999999987
5454,98043.99999999987
5455,98043.99999999987
5456,98043.99999999987
5457,98043.99999999987
5458,98043.99999999987
5459,98043.99999999987
5460,98043.99999999987
5461,98043.99999999987
5462,98043.99999999987
5463,98043.99999999987
5464,98043.99999999987
5465,98043.99999999987
5466,98043.99999999987
5467,98043.99999999987
5468,98043.99999999987
5469,98043.99999999987
5470,98043.99999999987
5471,98043.99999999987
5472,98043.99999999987
5473,98043.99999999987
5474,98043.99999999987
5475,98043.99999999987
5476,98043.99999999987
5477,98043.99999999987
5478,98043.99999999987
5479,98043.99999999987
5480,98043.99999999987
5481,98043.99999999987
5482,98043.99999999987
5483,98043.99999999987
5484,98043.99999999987
5485,98043.99999999987
5486,98043.99999999987
5487,98043.99999999987
5488,98043.99999999987
5489,98043.99999999987
5490,98043.99999999987
5491,98043.99999999987
5492,98043.99999999987
5493,98043.99999999987
5494,98043.99999999987
5495,98043.99999999987
5496,98043.99999999987
5497,98043.99999999987
5498,98043.99999999987
5499,98043.99999999987
5500,98043.99999999987
5501,98043.99999999987
5502,98043.99999999987
5503,98043.99999999987
5504,98043.99999999987
5505,98043.99999999987
5506,98043.99999999987
5507,98043.99999999987
5508,98043.99999999987
5509,98043.99999999987
5510,98043.99999999987
5511,98043.99999999987
5512,98043.99999999987
5513,98043.99999999987
5514,98043.99999999987
5515,98043.99999999987
5516,98043.99999999987
5517,98043.99999999987
5518,98043.99999999987
5519,98043.99999999987
5520,98043.99999999987
5521,98043.99999999987
5522,98043.99999999987
5523,98043.99999999987
5524,98043.99999999987
5525,98043.99999999987
5526,98043.99999999987
5527,98043.99999999987
5528,98043.99999999987
5529,98043.99999999987
5530,98043.99999999987
5531,98043.99999999987
5532,98043.99999999987
5533,98043.99999999987
5534,98043.99999999987
5535,98043.99999999987
5536,98043.99999999987
5537,98043.99999999987
5538,98043.99999999987
5539,98043.99999999987
5540,98043.99999999987
5541,98043.99999999987
5542,98043.99999999987
5543,98043.99999999987
5544,98043.99999999987
5545,98043.99999999987
5546,98043.99999999987
5547,98043.99999999987
5548,98043.99999999987
5549,98043.99999999987
5550,98043.99999999987
5551,98043.99999999987
5552,98043.99999999987
5553,98043.99999999987
5554,98043.99999999987
5555,98043.99999999987
5556,98043.99999999987
5557,98043.99999999987
5558,98043.99999999987
5559,98043.99999999987
5560,98043.99999999987
5561,98043.99999999987
5562,98043.99999999987
5563,98043.99999999987
5564,98043.99999999987
5565,98043.99999999987
5566,98043.99999999987
5567,98043.99999999987
5568,98043.99999999987
5569,98043.99999999987
5570,98043.99999999987
5571,98043.99999999987
5572,98043.99999999987
5573,98043.99999999987
5574,98043.99999999987
5575,98043.99999999987
5576,98043.99999999987
5577,98043.99999999987
5578,98043.99999999987
5579,98043.99999999987
5580,98043.99999999987
5581,98043.99999999987
5582,98043.99999999987
5583,98043.99999999987
5584,98043.99999999987
5585,98043.99999999987
5586,98043.99999999987
5587,98043.99999999987
5588,98043.99999999987
5589,98043.99999999987
5590,98043.99999999987
5591,98043.99999999987
5592,98043.99999999987
5593,98043.99999999987
5594,98043.99999999987
5595,98043.99999999987
5596,98043.99999999987
5597,98043.99999999987
5598,98043.99999999987
5599,98043.99999999987
5600,98043.99999999987
5601,98043.99999999987
5602,98043.99999999987
5603,98043.99999999987
5604,98043.99999999987
5605,98043.99999999987
5606,98043.99999999987
5607,98043.99999999987
5608,98043.99999999987
5609,98043.99999999987
5610,98043.99999999987
5611,98043.99999999987
5612,98043.99999999987
